trip_id,customer_id,vehicle_id,driver_id,pickup_city,drop_city,distance_to_travel,tourism_type,trip_category,trip_start_date,trip_end_date,trip_status,booking_amount,advance_paid,payment_status
178,2225,5,6,Vijayawada,Hyderabad,275,Corporate,"Package Trip","2024-03-16 19:00:00","2024-03-17 00:00:00",Completed,12092,2764,Pending
179,1937,14,10,Guntur,"Amaravati Secretariat",40,Corporate,"Airport Transfer","2026-03-03 18:00:00","2026-03-03 20:00:00",Completed,13479,5241,Partial
180,434,11,11,Hyderabad,Pondicherry,780,Beach,"Corporate Travel","2025-09-14 13:00:00","2025-09-15 04:00:00",Completed,16434,6608,Partial
181,827,10,4,Guntur,"Chirala Beach",110,Beach,"Airport Transfer","2025-06-10 08:00:00","2025-06-10 10:00:00",Completed,19760,13570,Pending
182,877,5,36,Vijayawada,Kakinada,210,Marriage,"Corporate Travel","2024-05-12 01:00:00","2024-05-12 05:00:00",Completed,3651,1865,Pending
183,1435,12,5,Visakhapatnam,Simhachalam,20,Devotional,"Marriage Booking","2024-02-10 03:00:00","2024-02-10 05:00:00",Completed,39675,16375,Partial
184,1698,9,35,Vijayawada,Visakhapatnam,350,Beach,"Package Trip","2025-10-14 02:00:00","2025-10-14 09:00:00",completed,4542,2053,Paid
185,936,9,14,Vijayawada,Kakinada,210,Marriage,"Round Trip","2024-11-09 02:00:00","2024-11-09 06:00:00",Completed,6988,4717,Partial
186,693,12,26,Visakhapatnam,Simhachalam,20,Devotional,"One Way","2024-10-03 08:00:00","2024-10-03 10:00:00",Completed,57710,31067,Pending
187,1657,5,19,Hyderabad,Yadagirigutta,65,Devotional,"Round Trip","2024-07-02 02:00:00","2024-07-02 04:00:00",Completed,2676,683,Partial
188,761,8,4,Guntur,"Horsley Hills",430,Vacation,"Package Trip","2025-04-12 14:00:00","2025-04-12 22:00:00",Completed,5655,3680,Paid
189,2642,7,22,Hyderabad,"Araku Valley",710,Vacation,"Corporate Travel","2024-03-13 00:00:00","2024-03-13 14:00:00",Completed,7834,2156,Paid
190,2906,5,33,Vijayawada,Visakhapatnam,350,Beach,"Airport Transfer","2026-04-15 06:00:00","2026-04-15 13:00:00",Completed,12368,2577,Paid
191,1015,4,20,Vijayawada,Srisailam,290,Devotional,"Airport Transfer","2025-04-02 16:00:00","2025-04-02 21:00:00",Cancelled,26779,6263,Paid
192,1243,5,37,Guntur,Rajahmundry,170,Marriage,"Package Trip","2024-09-02 11:00:00","2024-09-02 14:00:00",completed,14013,8517,Paid
193,2250,15,35,Guntur,"Horsley Hills",430,Vacation,"One Way","2025-10-20 11:00:00","2025-10-20 19:00:00",Cancelled,12557,4567,Paid
194,1431,6,34,Hyderabad,Ooty,850,Vacation,"Corporate Travel","2024-08-11 22:00:00","2024-08-12 15:00:00",Cancelled,65381,17149,Partial
195,1918,2,23,Hyderabad,Goa,660,Beach,"One Way","2025-01-13 15:00:00","2025-01-14 04:00:00",Completed,19263,10998,Paid
196,561,8,13,Visakhapatnam,Simhachalam,20,Devotional,"Corporate Travel","2024-07-30 06:00:00","2024-07-30 08:00:00",completed,6840,2473,Partial
197,2262,12,14,Visakhapatnam,Simhachalam,20,Devotional,"Package Trip","2024-04-08 22:00:00","2024-04-09 00:00:00",Cancelled,39999,20353,Partial
198,2582,5,40,Hyderabad,"Araku Valley",710,Vacation,"Round Trip","2024-11-18 07:00:00","2024-11-18 21:00:00",Completed,14114,3317,Paid
199,294,11,10,Guntur,Tirupati,380,Devotional,"One Way","2025-12-24 16:00:00","2025-12-24 23:00:00",completed,11120,5357,Partial
200,1872,4,4,Guntur,"Horsley Hills",430,Vacation,"Marriage Booking","2026-02-09 22:00:00","2026-02-10 06:00:00",Completed,10013,6169,Paid
201,782,2,33,Guntur,"Vijayawada Airport",35,Airport,"Marriage Booking","2024-11-29 05:00:00","2024-11-29 07:00:00",Completed,16867,4399,Paid
202,1538,2,2,Hyderabad,"Araku Valley",710,Vacation,"Airport Transfer","2024-12-10 14:00:00","2024-12-11 04:00:00",Completed,12869,3911,Pending
203,1276,6,24,Visakhapatnam,Simhachalam,20,Devotional,"Marriage Booking","2024-12-20 15:00:00","2024-12-20 17:00:00",completed,30967,9378,Paid
204,2115,12,11,Hyderabad,"Araku Valley",710,Vacation,"Corporate Travel","2025-04-28 03:00:00","2025-04-28 17:00:00",Completed,60512,39199,Partial
205,2148,15,31,Vijayawada,Hyderabad,275,Corporate,"Marriage Booking","2025-09-03 06:00:00","2025-09-03 11:00:00",completed,13806,5726,Partial
206,77,11,24,Guntur,Nellore,270,Marriage,"Package Trip","2024-07-04 10:00:00","2024-07-04 15:00:00",Completed,26466,11222,Paid
207,448,4,35,Hyderabad,Pondicherry,780,Beach,"Package Trip","2025-05-17 15:00:00","2025-05-18 06:00:00",Cancelled,11131,5922,Pending
208,582,13,28,Hyderabad,Yadagirigutta,65,Devotional,"Marriage Booking","2025-04-26 06:00:00","2025-04-26 08:00:00",Cancelled,22885,6305,Partial
209,2382,4,36,Hyderabad,Bangalore,570,Corporate,"Round Trip","2025-03-09 07:00:00","2025-03-09 18:00:00",Cancelled,11582,4125,Pending
210,149,1,36,Hyderabad,Goa,660,Beach,"Marriage Booking","2024-02-18 14:00:00","2024-02-19 03:00:00",Completed,3093,1006,Pending
211,2510,12,31,Vijayawada,"Wonderla Bangalore",650,Entertainment,"Marriage Booking","2026-04-15 05:00:00","2026-04-15 18:00:00",Cancelled,52378,19021,Paid
212,314,11,29,Nellore,Tirumala,140,Devotional,"Package Trip","2025-03-14 16:00:00","2025-03-14 18:00:00",Cancelled,26602,6532,Paid
213,899,5,1,Guntur,"Chirala Beach",110,Beach,"Marriage Booking","2025-05-30 20:00:00","2025-05-30 22:00:00",completed,3558,2047,Paid
214,1464,8,2,Vijayawada,Visakhapatnam,350,Beach,"Marriage Booking","2024-10-20 11:00:00","2024-10-20 18:00:00",completed,13653,6114,Pending
215,1910,12,12,Guntur,Rajahmundry,170,Marriage,"Corporate Travel","2025-09-09 19:00:00","2025-09-09 22:00:00",Completed,53686,18770,Paid
216,95,6,5,Guntur,Rajahmundry,170,Marriage,"Package Trip","2026-01-15 21:00:00","2026-01-16 00:00:00",Completed,30685,20622,Paid
217,2980,1,25,Ongole,"Chennai Airport",320,Airport,"Round Trip","2026-03-29 19:00:00","2026-03-30 01:00:00",Completed,4774,2564,Paid
218,443,13,30,Guntur,"Amaravati Secretariat",40,Corporate,"Airport Transfer","2025-12-03 12:00:00","2025-12-03 14:00:00",Completed,20344,11272,Partial
219,895,11,34,Hyderabad,Pondicherry,780,Beach,"Round Trip","2024-05-23 08:00:00","2024-05-23 23:00:00",Cancelled,17952,8518,Partial
220,125,6,14,Vijayawada,"Wonderla Bangalore",650,Entertainment,"Package Trip","2024-05-08 17:00:00","2024-05-09 06:00:00",completed,38452,12956,Paid
221,1870,2,10,Hyderabad,Bangalore,570,Corporate,"Round Trip","2024-07-12 01:00:00","2024-07-12 12:00:00",completed,13383,4979,Pending
222,2757,2,36,Guntur,Tirupati,380,Devotional,"Marriage Booking","2024-04-25 08:00:00","2024-04-25 15:00:00",Completed,19489,4178,Partial
223,2517,4,7,Guntur,"Vijayawada Airport",35,Airport,"Round Trip","2024-07-07 08:00:00","2024-07-07 10:00:00",Cancelled,12541,5560,Pending
224,728,7,29,Vijayawada,"Wonderla Bangalore",650,Entertainment,"Airport Transfer","2024-03-15 20:00:00","2024-03-16 09:00:00",Completed,4221,1525,Pending
225,2849,2,10,Guntur,"Horsley Hills",430,Vacation,"Corporate Travel","2024-10-31 19:00:00","2024-11-01 03:00:00",Completed,15494,3622,Paid
226,637,4,11,Nellore,Tirumala,140,Devotional,"Round Trip","2024-11-17 04:00:00","2024-11-17 06:00:00",Cancelled,11545,7699,Pending
227,349,2,36,Hyderabad,"Araku Valley",710,Vacation,"Round Trip","2024-10-27 13:00:00","2024-10-28 03:00:00",Completed,21186,5542,Partial
228,85,6,10,Hyderabad,"Araku Valley",710,Vacation,"Round Trip","2025-05-02 01:00:00","2025-05-02 15:00:00",completed,35590,19642,Paid
229,1005,8,38,Hyderabad,Goa,660,Beach,"One Way","2025-10-11 13:00:00","2025-10-12 02:00:00",Cancelled,6893,2961,Pending
230,633,8,30,Guntur,Bheemunipatnam,390,Beach,"Round Trip","2025-01-12 06:00:00","2025-01-12 13:00:00",Completed,4380,2047,Paid
231,2580,2,9,Hyderabad,Yadagirigutta,65,Devotional,"Marriage Booking","2024-11-17 12:00:00","2024-11-17 14:00:00",Completed,27550,13951,Paid
232,789,7,14,Hyderabad,Goa,660,Beach,"Airport Transfer","2024-12-08 18:00:00","2024-12-09 07:00:00",completed,7097,3087,Pending
233,782,15,28,Vijayawada,Lambasingi,430,Vacation,"Marriage Booking","2025-08-10 10:00:00","2025-08-10 18:00:00",Completed,27539,8778,Paid
234,1231,10,23,Hyderabad,Goa,660,Beach,"Round Trip","2024-08-28 14:00:00","2024-08-29 03:00:00",Completed,24850,9185,Paid
235,1849,3,27,Hyderabad,Bangalore,570,Corporate,"Airport Transfer","2024-12-03 03:00:00","2024-12-03 14:00:00",Completed,6925,2267,Paid
236,543,10,37,Guntur,"Hyderabad City Tour",280,Entertainment,"Marriage Booking","2026-01-19 15:00:00","2026-01-19 20:00:00",completed,17885,6915,Partial
237,2792,9,22,Guntur,"Chirala Beach",110,Beach,"Package Trip","2025-12-17 10:00:00","2025-12-17 12:00:00",completed,8087,4241,Paid
238,1578,4,4,Guntur,"Chirala Beach",110,Beach,"Marriage Booking","2025-01-03 18:00:00","2025-01-03 20:00:00",completed,17920,5820,Partial
239,1035,1,5,Guntur,"Hyderabad Airport",310,Airport,"One Way","2026-01-28 08:00:00","2026-01-28 14:00:00",Cancelled,3374,836,Paid
240,555,7,39,Hyderabad,Ooty,850,Vacation,"One Way","2024-04-24 19:00:00","2024-04-25 12:00:00",Completed,11282,2513,Paid
241,1565,6,13,Hyderabad,Pondicherry,780,Beach,"Airport Transfer","2025-01-19 07:00:00","2025-01-19 22:00:00",Completed,39833,24686,Partial
242,1285,4,7,Guntur,"Chirala Beach",110,Beach,"Corporate Travel","2024-08-26 06:00:00","2024-08-26 08:00:00",completed,27032,17106,Partial
243,2623,9,40,Guntur,Bheemunipatnam,390,Beach,"Airport Transfer","2024-09-08 01:00:00","2024-09-08 08:00:00",Completed,9431,3931,Paid
244,2303,11,33,Hyderabad,Pondicherry,780,Beach,"Marriage Booking","2025-04-26 04:00:00","2025-04-26 19:00:00",Cancelled,23750,5309,Paid
245,2736,10,10,Vijayawada,Kakinada,210,Marriage,"Airport Transfer","2026-01-15 05:00:00","2026-01-15 09:00:00",Completed,26012,6287,Partial
246,1739,11,37,Vijayawada,Visakhapatnam,350,Beach,"Marriage Booking","2025-05-08 22:00:00","2025-05-09 05:00:00",Completed,12511,6883,Partial
247,1892,5,10,Hyderabad,Bangalore,570,Corporate,"One Way","2024-08-22 13:00:00","2024-08-23 00:00:00",Completed,11187,6413,Paid
248,1365,8,28,Hyderabad,Ooty,850,Vacation,"One Way","2024-08-13 01:00:00","2024-08-13 18:00:00",completed,7408,4249,Pending
249,479,6,3,Guntur,"Ramoji Film City",290,Entertainment,"Marriage Booking","2024-04-13 00:00:00","2024-04-13 05:00:00",Completed,46660,26951,Paid
250,2750,1,27,Guntur,"Vijayawada Airport",35,Airport,"Round Trip","2025-09-11 02:00:00","2025-09-11 04:00:00",Completed,13525,8191,Partial
251,1587,9,27,Vijayawada,Srisailam,290,Devotional,"Corporate Travel","2025-11-25 09:00:00","2025-11-25 14:00:00",Completed,11867,2430,Paid
252,1956,1,26,Guntur,"Horsley Hills",430,Vacation,"Round Trip","2024-06-28 18:00:00","2024-06-29 02:00:00",Completed,9027,2841,Paid
253,1546,11,39,Vijayawada,Srisailam,290,Devotional,"Airport Transfer","2025-11-13 12:00:00","2025-11-13 17:00:00",Completed,22186,7954,Pending
254,509,9,20,Guntur,"Vijayawada Airport",35,Airport,"Round Trip","2026-02-25 07:00:00","2026-02-25 09:00:00",Cancelled,4468,1978,Paid
255,986,3,1,Guntur,Rajahmundry,170,Marriage,"Round Trip","2025-05-26 08:00:00","2025-05-26 11:00:00",Completed,13212,5655,Pending
256,288,10,27,Vijayawada,Hyderabad,275,Corporate,"Corporate Travel","2025-10-21 06:00:00","2025-10-21 11:00:00",Completed,27301,8097,Partial
257,2185,1,15,Hyderabad,Ooty,850,Vacation,"Corporate Travel","2025-04-25 22:00:00","2025-04-26 15:00:00",Cancelled,3359,1924,Paid
258,1439,6,36,Vijayawada,Visakhapatnam,350,Beach,"Airport Transfer","2025-02-01 06:00:00","2025-02-01 13:00:00",Completed,55379,17643,Paid
259,55,6,13,Guntur,"Horsley Hills",430,Vacation,"One Way","2024-12-18 08:00:00","2024-12-18 16:00:00",Completed,50360,21033,Partial
260,2099,12,18,Hyderabad,Goa,660,Beach,"Package Trip","2024-12-17 13:00:00","2024-12-18 02:00:00",Completed,47747,13330,Paid
261,1800,4,33,Hyderabad,Ooty,850,Vacation,"Corporate Travel","2026-02-20 16:00:00","2026-02-21 09:00:00",completed,28517,14813,Paid
262,1673,9,20,Guntur,"Chirala Beach",110,Beach,"Airport Transfer","2024-07-15 11:00:00","2024-07-15 13:00:00",Completed,6905,2279,Paid
263,158,4,11,Hyderabad,Ooty,850,Vacation,"Round Trip","2026-03-17 05:00:00","2026-03-17 22:00:00",completed,18645,6255,Pending
264,1058,13,40,Nellore,Tirumala,140,Devotional,"One Way","2024-01-31 07:00:00","2024-01-31 09:00:00",Cancelled,11738,4043,Pending
265,1076,8,23,Guntur,"Hyderabad Airport",310,Airport,"Package Trip","2025-08-30 20:00:00","2025-08-31 02:00:00",Completed,7323,4951,Pending
266,2407,5,24,Hyderabad,Pondicherry,780,Beach,"Package Trip","2026-01-07 06:00:00","2026-01-07 21:00:00",Cancelled,11757,4268,Pending
267,2777,8,7,Guntur,Bheemunipatnam,390,Beach,"Marriage Booking","2025-09-13 16:00:00","2025-09-13 23:00:00",Completed,9538,3666,Partial
268,1284,4,31,Hyderabad,Goa,660,Beach,"Marriage Booking","2025-05-18 11:00:00","2025-05-19 00:00:00",Completed,27402,6475,Partial
269,1546,10,11,Ongole,"Chennai Airport",320,Airport,"One Way","2024-11-10 07:00:00","2024-11-10 13:00:00",completed,28952,13945,Pending
270,1170,3,34,Guntur,"Hyderabad City Tour",280,Entertainment,"Corporate Travel","2024-12-15 08:00:00","2024-12-15 13:00:00",Completed,7859,3533,Paid
271,2079,13,7,Guntur,Rajahmundry,170,Marriage,"Package Trip","2024-06-06 14:00:00","2024-06-06 17:00:00",completed,22252,8457,Partial
272,2486,8,31,Guntur,Nellore,270,Marriage,"Airport Transfer","2025-12-14 01:00:00","2025-12-14 06:00:00",Completed,13996,7248,Partial
273,2720,12,28,Guntur,Tirupati,380,Devotional,"Airport Transfer","2024-12-11 09:00:00","2024-12-11 16:00:00",Completed,41704,21490,Pending
274,842,2,25,Ongole,"Chennai Airport",320,Airport,"One Way","2025-05-19 01:00:00","2025-05-19 07:00:00",Cancelled,16962,6305,Pending
275,885,14,7,Guntur,Nellore,270,Marriage,"Package Trip","2024-11-08 05:00:00","2024-11-08 10:00:00",Completed,26857,5406,Paid
276,917,15,28,Guntur,Tirupati,380,Devotional,"Round Trip","2024-07-07 21:00:00","2024-07-08 04:00:00",Completed,10933,2560,Pending
277,430,12,22,Hyderabad,Ooty,850,Vacation,"Package Trip","2024-05-06 14:00:00","2024-05-07 07:00:00",Cancelled,36244,20620,Paid
278,1042,5,11,Hyderabad,Bangalore,570,Corporate,"Round Trip","2025-08-04 03:00:00","2025-08-04 14:00:00",Completed,8743,3507,Paid
279,1917,12,31,Visakhapatnam,Simhachalam,20,Devotional,"Marriage Booking","2024-06-27 08:00:00","2024-06-27 10:00:00",Completed,32416,17837,Pending
280,1727,13,4,Guntur,"Vijayawada Airport",35,Airport,"Round Trip","2024-02-18 16:00:00","2024-02-18 18:00:00",Completed,22674,5735,Partial
281,687,1,3,Guntur,"Chirala Beach",110,Beach,"Marriage Booking","2024-03-10 13:00:00","2024-03-10 15:00:00",Cancelled,13827,6413,Pending
282,293,6,20,Guntur,Nellore,270,Marriage,"One Way","2025-07-19 21:00:00","2025-07-20 02:00:00",completed,34163,11911,Paid
283,2859,12,3,Ongole,"Chennai Airport",320,Airport,"One Way","2024-04-13 12:00:00","2024-04-13 18:00:00",completed,40108,27792,Pending
284,710,12,40,Vijayawada,Srisailam,290,Devotional,"Airport Transfer","2025-08-29 04:00:00","2025-08-29 09:00:00",completed,36909,8507,Pending
285,1913,5,7,Hyderabad,Ooty,850,Vacation,"Round Trip","2025-12-21 14:00:00","2025-12-22 07:00:00",Completed,10629,3946,Partial
286,369,12,21,Nellore,Tirumala,140,Devotional,"Corporate Travel","2024-10-27 20:00:00","2024-10-27 22:00:00",Completed,65811,30857,Partial
287,1571,10,1,Hyderabad,Bangalore,570,Corporate,"One Way","2025-11-23 19:00:00","2025-11-24 06:00:00",Completed,25457,5956,Paid
288,1980,9,3,Vijayawada,Kakinada,210,Marriage,"Airport Transfer","2025-08-12 14:00:00","2025-08-12 18:00:00",Completed,2938,792,Partial
289,892,15,10,Guntur,"Hyderabad City Tour",280,Entertainment,"Round Trip","2024-02-02 07:00:00","2024-02-02 12:00:00",Completed,22070,5873,Partial
290,752,15,21,Hyderabad,Yadagirigutta,65,Devotional,"Round Trip","2025-11-26 03:00:00","2025-11-26 05:00:00",Completed,19289,11171,Paid
291,2429,13,16,Hyderabad,"Araku Valley",710,Vacation,"One Way","2025-08-03 13:00:00","2025-08-04 03:00:00",Cancelled,14494,8469,Paid
292,2944,4,30,Hyderabad,Bangalore,570,Corporate,"Round Trip","2024-01-02 22:00:00","2024-01-03 09:00:00",Cancelled,26464,13396,Partial
293,794,7,19,Guntur,"Vijayawada Airport",35,Airport,"Package Trip","2025-04-08 06:00:00","2025-04-08 08:00:00",completed,5883,3486,Paid
294,1169,9,32,Vijayawada,Kakinada,210,Marriage,"Package Trip","2024-06-03 23:00:00","2024-06-04 03:00:00",Completed,8168,5159,Paid
295,838,10,7,Guntur,"Amaravati Secretariat",40,Corporate,"Corporate Travel","2025-10-11 19:00:00","2025-10-11 21:00:00",completed,24381,10094,Paid
296,585,10,23,Guntur,"Ramoji Film City",290,Entertainment,"One Way","2025-01-27 21:00:00","2025-01-28 02:00:00",Cancelled,24876,11229,Paid
297,1280,5,36,Nellore,Tirumala,140,Devotional,"Round Trip","2026-04-19 09:00:00","2026-04-19 11:00:00",Cancelled,7506,3403,Pending
298,536,5,31,Guntur,Rajahmundry,170,Marriage,"Package Trip","2024-10-16 12:00:00","2024-10-16 15:00:00",Completed,8698,5900,Pending
299,670,15,27,Vijayawada,"Wonderla Bangalore",650,Entertainment,"Package Trip","2025-07-29 19:00:00","2025-07-30 08:00:00",Completed,29187,17301,Partial
300,980,9,30,Hyderabad,Goa,660,Beach,"Corporate Travel","2025-02-25 17:00:00","2025-02-26 06:00:00",Completed,13743,4045,Paid
301,808,14,31,Hyderabad,Yadagirigutta,65,Devotional,"One Way","2024-07-28 01:00:00","2024-07-28 03:00:00",Completed,23475,9490,Pending
302,2590,1,18,Hyderabad,Bangalore,570,Corporate,"Corporate Travel","2026-03-15 07:00:00","2026-03-15 18:00:00",Cancelled,10432,4994,Partial
303,320,11,40,Vijayawada,Visakhapatnam,350,Beach,"Package Trip","2025-05-25 19:00:00","2025-05-26 02:00:00",Completed,12671,7240,Paid
304,2484,9,39,Ongole,"Chennai Airport",320,Airport,"Corporate Travel","2025-05-29 02:00:00","2025-05-29 08:00:00",Completed,14840,6416,Pending
305,658,8,7,Guntur,"Ramoji Film City",290,Entertainment,"One Way","2024-10-29 12:00:00","2024-10-29 17:00:00",Completed,11394,4652,Pending
306,1150,11,13,Guntur,Nellore,270,Marriage,"Corporate Travel","2024-12-24 19:00:00","2024-12-25 00:00:00",Completed,25636,15666,Partial
307,182,11,39,Visakhapatnam,Simhachalam,20,Devotional,"Package Trip","2026-02-21 02:00:00","2026-02-21 04:00:00",Cancelled,18275,8417,Partial
308,2071,7,31,Guntur,"Hyderabad City Tour",280,Entertainment,"Package Trip","2025-04-25 15:00:00","2025-04-25 20:00:00",Completed,3261,1384,Partial
309,872,5,8,Guntur,Tirupati,380,Devotional,"Round Trip","2024-01-21 14:00:00","2024-01-21 21:00:00",Cancelled,4487,2478,Partial
310,1460,10,9,Vijayawada,Hyderabad,275,Corporate,"Round Trip","2024-04-30 15:00:00","2024-04-30 20:00:00",Completed,17723,9374,Pending
311,1787,7,6,Nellore,Tirumala,140,Devotional,"Round Trip","2024-02-14 11:00:00","2024-02-14 13:00:00",Completed,5288,2249,Partial
312,2926,14,5,Guntur,"Chirala Beach",110,Beach,"Airport Transfer","2024-07-18 09:00:00","2024-07-18 11:00:00",Completed,27018,11925,Paid
313,476,5,16,Guntur,"Chirala Beach",110,Beach,"Package Trip","2025-01-14 09:00:00","2025-01-14 11:00:00",Cancelled,3056,821,Paid
314,1774,8,15,Hyderabad,Ooty,850,Vacation,"Round Trip","2024-04-08 23:00:00","2024-04-09 16:00:00",Completed,8627,4409,Paid
315,2115,15,17,Guntur,Nellore,270,Marriage,"Round Trip","2025-02-21 20:00:00","2025-02-22 01:00:00",Completed,14870,6724,Pending
316,2075,4,27,Guntur,"Ramoji Film City",290,Entertainment,"Marriage Booking","2025-07-21 02:00:00","2025-07-21 07:00:00",completed,26347,17645,Paid
317,542,13,25,Guntur,"Ramoji Film City",290,Entertainment,"Round Trip","2025-02-20 23:00:00","2025-02-21 04:00:00",completed,22305,14799,Partial
318,794,7,21,Guntur,"Horsley Hills",430,Vacation,"Airport Transfer","2025-06-25 14:00:00","2025-06-25 22:00:00",Cancelled,6076,2532,Paid
319,1314,2,30,Vijayawada,"Wonderla Bangalore",650,Entertainment,"Airport Transfer","2025-07-22 11:00:00","2025-07-23 00:00:00",Completed,13739,4186,Partial
320,530,6,29,Guntur,"Ramoji Film City",290,Entertainment,"Package Trip","2025-10-05 04:00:00","2025-10-05 09:00:00",completed,30477,11652,Paid
321,2427,13,30,Hyderabad,Bangalore,570,Corporate,"Corporate Travel","2024-12-12 18:00:00","2024-12-13 05:00:00",Completed,27969,6292,Pending
322,865,15,25,Vijayawada,Lambasingi,430,Vacation,"Marriage Booking","2025-09-25 22:00:00","2025-09-26 06:00:00",completed,17891,10497,Partial
323,2364,10,5,Guntur,"Hyderabad Airport",310,Airport,"One Way","2025-02-27 05:00:00","2025-02-27 11:00:00",Completed,19305,10374,Paid
324,726,3,13,Hyderabad,Pondicherry,780,Beach,"Package Trip","2024-04-07 21:00:00","2024-04-08 12:00:00",Completed,6735,3414,Pending
325,978,1,5,Hyderabad,Bangalore,570,Corporate,"Airport Transfer","2024-02-28 23:00:00","2024-02-29 10:00:00",completed,14175,3905,Partial
326,164,12,1,Vijayawada,Visakhapatnam,350,Beach,"Marriage Booking","2024-12-28 23:00:00","2024-12-29 06:00:00",Completed,61901,40248,Pending
327,2240,8,5,Guntur,"Vijayawada Airport",35,Airport,"Corporate Travel","2026-01-30 03:00:00","2026-01-30 05:00:00",Completed,3664,2125,Paid
328,784,13,4,Guntur,"Hyderabad City Tour",280,Entertainment,"Marriage Booking","2025-03-31 00:00:00","2025-03-31 05:00:00",completed,13245,3689,Partial
